Symbol,Todays_Date,Holder,Shares,Date_Reported,Percent_Out,Value
DHI,12/23/20,"Vanguard Group, Inc. (The)",36153991,"Sep 29, 2020",9.92,2734326339
DHI,12/23/20,Blackrock Inc.,32189390,"Sep 29, 2020",8.83,2434483565
DHI,12/23/20,"FMR, LLC",17259370,"Sep 29, 2020",4.74,1305326153
DHI,12/23/20,State Street Corporation,16082599,"Sep 29, 2020",4.41,1216326962
DHI,12/23/20,"Sanders Capital, Llc",15379656,"Sep 29, 2020",4.22,1163163383
DHI,12/23/20,Capital Research Global Investors,11223623,"Sep 29, 2020",3.08,848842607
DHI,12/23/20,Egerton Capital Limited Partnership,10441364,"Sep 29, 2020",2.87,789680359
DHI,12/23/20,Bank of America Corporation,6615210,"Sep 29, 2020",1.82,500308332
DHI,12/23/20,Capital World Investors,6452798,"Sep 29, 2020",1.77,488025112
DHI,12/23/20,"Geode Capital Management, LLC",6121644,"Sep 29, 2020",1.68,462979935
DHR,12/23/20,"Vanguard Group, Inc. (The)",49122337,"Sep 29, 2020",6.91,10577512826
DHR,12/23/20,Blackrock Inc.,43941424,"Sep 29, 2020",6.19,9461906829
DHR,12/23/20,Price (T.Rowe) Associates Inc,35281446,"Sep 29, 2020",4.97,7597153767
DHR,12/23/20,"FMR, LLC",30005084,"Sep 29, 2020",4.22,6460994737
DHR,12/23/20,State Street Corporation,26203707,"Sep 29, 2020",3.69,5642444228
DHR,12/23/20,"Wellington Management Company, LLP",24796941,"Sep 29, 2020",3.49,5339525305
DHR,12/23/20,Massachusetts Financial Services Co.,15587216,"Sep 29, 2020",2.19,3356395221
DHR,12/23/20,Morgan Stanley,12947840,"Sep 29, 2020",1.82,2788058387
DHR,12/23/20,Bank of America Corporation,11776524,"Sep 29, 2020",1.66,2535838912
DHR,12/23/20,"Geode Capital Management, LLC",9364739,"Sep 29, 2020",1.32,2016509248
DRI,12/23/20,"Vanguard Group, Inc. (The)",13981701,"Sep 29, 2020",10.74,1408516558
DRI,12/23/20,Capital World Investors,10625119,"Sep 29, 2020",8.16,1070374488
DRI,12/23/20,Blackrock Inc.,10163523,"Sep 29, 2020",7.81,1023873307
DRI,12/23/20,Capital International Investors,6707186,"Sep 29, 2020",5.15,675681917
DRI,12/23/20,State Street Corporation,5878650,"Sep 29, 2020",4.52,592215201
DRI,12/23/20,Capital Research Global Investors,4768253,"Sep 29, 2020",3.66,480353807
DRI,12/23/20,Victory Capital Management Inc.,2808222,"Sep 29, 2020",2.16,282900284
DRI,12/23/20,"Ameriprise Financial, Inc.",2709782,"Sep 29, 2020",2.08,272983438
DRI,12/23/20,Newport Trust Co,2480721,"Sep 29, 2020",1.91,249907833
DRI,12/23/20,Voya Investment Management LLC,2437607,"Sep 29, 2020",1.87,245564529
DVA,12/23/20,"Berkshire Hathaway, Inc",36095570,"Sep 29, 2020",32.23,3091585570
DVA,12/23/20,"Vanguard Group, Inc. (The)",9159545,"Sep 29, 2020",8.18,784515029
DVA,12/23/20,Blackrock Inc.,6369831,"Sep 29, 2020",5.69,545576025
DVA,12/23/20,State Street Corporation,3958289,"Sep 29, 2020",3.53,339027452
DVA,12/23/20,Norges Bank Investment Management,3503166,"Dec 30, 2019",3.13,262842544
DVA,12/23/20,Dimensional Fund Advisors LP,2561401,"Sep 29, 2020",2.29,219383995
DVA,12/23/20,Lsv Asset Management,2434404,"Sep 29, 2020",2.17,208506702
DVA,12/23/20,Bank Of New York Mellon Corporation,2372784,"Sep 29, 2020",2.12,203228949
DVA,12/23/20,Robeco Institutional Asset Management B V,1727697,"Sep 29, 2020",1.54,147977248
DVA,12/23/20,"Ameriprise Financial, Inc.",1480182,"Sep 29, 2020",1.32,126777588
DE,12/23/20,"Vanguard Group, Inc. (The)",22200580,"Sep 29, 2020",7.08,4920314545
DE,12/23/20,Blackrock Inc.,19774107,"Sep 29, 2020",6.31,4382535334
DE,12/23/20,"Wellington Management Company, LLP",15506058,"Sep 29, 2020",4.95,3436607634
DE,12/23/20,State Street Corporation,12535526,"Sep 29, 2020",4.0,2778248627
DE,12/23/20,"Loomis Sayles & Company, LP",8940687,"Sep 29, 2020",2.85,1981524459
DE,12/23/20,Price (T.Rowe) Associates Inc,5878611,"Sep 29, 2020",1.88,1302876555
DE,12/23/20,JP Morgan Chase & Company,5187494,"Sep 29, 2020",1.66,1149704295
DE,12/23/20,Bank of America Corporation,4471255,"Sep 29, 2020",1.43,990964245
DE,12/23/20,"Geode Capital Management, LLC",4406634,"Sep 29, 2020",1.41,976642293
DE,12/23/20,"First Eagle Investment Management, LLC",3949794,"Sep 29, 2020",1.26,875392844
DAL,12/23/20,"Vanguard Group, Inc. (The)",66379398,"Sep 29, 2020",10.41,2029881990
DAL,12/23/20,Blackrock Inc.,35681406,"Sep 29, 2020",5.6,1091137395
DAL,12/23/20,Primecap Management Company,23120805,"Sep 29, 2020",3.63,707034216
DAL,12/23/20,State Street Corporation,21548591,"Sep 29, 2020",3.38,658955912
DAL,12/23/20,Capital World Investors,21141240,"Sep 29, 2020",3.32,646499119
DAL,12/23/20,Newport Trust Co,12607871,"Sep 29, 2020",1.98,385548695
DAL,12/23/20,"Geode Capital Management, LLC",10213406,"Sep 29, 2020",1.6,312325955
DAL,12/23/20,"Gallagher Fiduciary Advisors, LLC",7457071,"Sep 29, 2020",1.17,228037231
DAL,12/23/20,Dimensional Fund Advisors LP,7179495,"Sep 29, 2020",1.13,219548957
DAL,12/23/20,Northern Trust Corporation,6138220,"Sep 29, 2020",0.96,187706767
XRAY,12/23/20,"Vanguard Group, Inc. (The)",24025272,"Sep 29, 2020",10.99,1050625144
XRAY,12/23/20,Generation Investment Management LLP,19342916,"Sep 29, 2020",8.85,845865716
XRAY,12/23/20,Blackrock Inc.,16536344,"Sep 29, 2020",7.57,723134323
XRAY,12/23/20,Artisan Partners Limited Partnership,15493615,"Sep 29, 2020",7.09,677535783
XRAY,12/23/20,State Street Corporation,10013920,"Sep 29, 2020",4.58,437908721
XRAY,12/23/20,Price (T.Rowe) Associates Inc,9578773,"Sep 29, 2020",4.38,418879743
XRAY,12/23/20,Atlanta Capital Management Company LLC,8449618,"Sep 29, 2020",3.87,369501795
XRAY,12/23/20,Janus Henderson Group PLC,8253208,"Sep 29, 2020",3.78,360912785
XRAY,12/23/20,"Nuance Investments, LLC",7318361,"Sep 29, 2020",3.35,320031926
XRAY,12/23/20,"First Eagle Investment Management, LLC",7283927,"Sep 29, 2020",3.33,318526127
DVN,12/23/20,"Vanguard Group, Inc. (The)",37721936,"Sep 29, 2020",9.86,356849514
DVN,12/23/20,Invesco Ltd.,26561573,"Sep 29, 2020",6.94,251272480
DVN,12/23/20,Blackrock Inc.,25572587,"Sep 29, 2020",6.69,241916673
DVN,12/23/20,State Street Corporation,24093152,"Sep 29, 2020",6.3,227921217
DVN,12/23/20,Victory Capital Management Inc.,10842211,"Sep 29, 2020",2.83,102567316
DVN,12/23/20,"EnCap Energy Capital Fund IX, LP",9759879,"Sep 29, 2020",2.55,92328455
DVN,12/23/20,Price (T.Rowe) Associates Inc,7365015,"Sep 29, 2020",1.93,69673041
DVN,12/23/20,"Geode Capital Management, LLC",6874700,"Sep 29, 2020",1.8,65034662
DVN,12/23/20,Dimensional Fund Advisors LP,5897016,"Sep 29, 2020",1.54,55785771
DVN,12/23/20,Parametric Portfolio Associates,5832572,"Sep 29, 2020",1.52,55176131
DXCM,12/23/20,"Vanguard Group, Inc. (The)",10383160,"Sep 29, 2020",10.81,4280250046
DXCM,12/23/20,"FMR, LLC",8568809,"Sep 29, 2020",8.92,3532320134
DXCM,12/23/20,Blackrock Inc.,7263602,"Sep 29, 2020",7.56,2994274652
DXCM,12/23/20,Baillie Gifford and Company,4228456,"Sep 29, 2020",4.4,1743096416
DXCM,12/23/20,Morgan Stanley,4119756,"Sep 29, 2020",4.29,1698287015
DXCM,12/23/20,State Street Corporation,3926983,"Sep 29, 2020",4.09,1618820202
DXCM,12/23/20,Price (T.Rowe) Associates Inc,3102822,"Sep 29, 2020",3.23,1279076313
DXCM,12/23/20,JP Morgan Chase & Company,3072859,"Sep 29, 2020",3.2,1266724665
DXCM,12/23/20,Jennison Associates LLC,2737865,"Sep 29, 2020",2.85,1128630088
DXCM,12/23/20,"Sands Capital Management, LLC",2331658,"Sep 29, 2020",2.43,961179377
FANG,12/23/20,Capital Research Global Investors,18997815,"Sep 29, 2020",12.03,572214187
FANG,12/23/20,"Vanguard Group, Inc. (The)",18622224,"Sep 29, 2020",11.79,560901386
FANG,12/23/20,JP Morgan Chase & Company,12867386,"Sep 29, 2020",8.15,387565666
FANG,12/23/20,Blackrock Inc.,11072917,"Sep 29, 2020",7.01,333516260
FANG,12/23/20,State Street Corporation,10739537,"Sep 29, 2020",6.8,323474854
FANG,12/23/20,"Wellington Management Company, LLP",7642022,"Sep 29, 2020",4.84,230177702
FANG,12/23/20,Price (T.Rowe) Associates Inc,3547739,"Sep 29, 2020",2.25,106857898
